_id	model.x	model.y	clust_4	lemma	newspaper	country	formality	_cws.model	_ctxt.model	in_concept
briljant/adj/het_laatste_nieuws_20000427_01_148/506	-18.7947370303228	1.98591229002449	1	briljant	het_laatste_nieuws	Belgium	popular	op/prep;beloof/verb;jubilee/noun	<small>het doet pijn aan mijn hart dat we niet de hele tijd samen kunnen zijn</small> . andquot; andquot; <u>Op</u><sup>19.022</sup> onze <span class='target'>briljanten</span> <u>jubilee</u><sup>11.258</sup> <u>beloofden</u><sup>4.706</sup> we de burgemeester <small>dat we er vijf jaar later opnieuw zouden staan voor de viering van onze platina</small>	no
briljant/adj/het_nieuwsblad_19990607_01_154/9	-46.7635204414658	5.74727812737977	1	briljant	het_nieuwsblad	Belgium	popular	;rust_huis/noun;in/prep	<small></small>  <span class='target'>Briljant</span> <u>in</u><sup>63.223</sup> <u>rusthuis</u><sup>32.648</sup> Kempenerf DESSEL <u>In</u><sup>63.223</sup> <small>rusthuis Kempenerf aan Kwademeer vierden zaterdag Pol Koppen en Let Slegers de vijfenzestigste verjaardag van</small>	no
briljant/adj/nrc_handelsblad_20040221_315/184	-37.1460604756002	-2.68448614066876	1	briljant	nrc_handelsblad	Netherlands	quality	stokebrand/noun;kan/verb;brug_bouwer/noun;voorkom/verb	<small>wie is hij ? Is hij te vertrouwen of niet ? Is hij een verzoener</small> of een <u>stokebrand</u><sup>7.411</sup> ? Een <span class='target'>briljante</span> <u>bruggenbouwer</u><sup>4.297</sup> , die <u>kan</u><sup>38.579</sup> <u>voorkomen</u><sup>1.226</sup> <small>dat beschavingen botsen - of een krijgsheer die juist op die botsing aanstuurt ? Aalglad</small>	yes
briljant/adj/parool_19990223_106/272	-45.922736244283	-3.52799062100937	1	briljant	parool	Netherlands	popular	Laura/name;in/prep;Linney/name;medium_satire/noun;ingetogen/adj;ontdek/verb;opmerkelijk/adj	<small>***** ( VS 1998 ) Regie Peter Weir , met Jim Carrey , Ed Harris</small> en <u>Laura</u><sup>9.951</sup> <u>Linney</u><sup>38.023</sup> . <u>In</u><sup>63.223</sup> <span class='target'>briljante</span> <u>mediasatire</u><sup>85.873</sup> <u>ontdekt</u><sup>9.471</sup> een <u>opmerkelijk</u><sup>18.185</sup> <u>ingetogen</u><sup>27.732</sup> <small>Carrey dat zijn leven een groot complot is . Vooraf meer weten is minder genieten</small>	yes
briljant/adj/parool_20040424_21/224	-20.4822929581817	1.74105986438655	1	briljant	parool	Netherlands	popular	op/prep;niet/adv;alleen/adv	<small>stellen , voert Hesselingh intensieve gesprekken met ouders en kind . " Floor voldeed hieraan</small> <u>op</u><sup>19.022</sup> alle fronten . Een <span class='target'>briljant</span> meisje en <u>niet</u><sup>5.714</sup> <u>alleen</u><sup>3.558</sup> qua <small>intelligentie : ze heeft ook een onvoorstelbaar psychologisch inzicht . " Floor Sietsma uit Amstelveen</small>	yes
geniaal/adj/het_laatste_nieuws_20020625_01_88/60	3.44324977748914	-21.9943611959713	1	geniaal	het_laatste_nieuws	Belgium	popular	door/prep;kunstenaar/noun;vervalser/noun;eeuw/noun;uit/prep	<small>. Werden de taferelen over de Groeningeslag op het houten voorpaneel gesculpteerd door een 14</small> de-eeuwse <u>kunstenaar</u><sup>152.143</sup> of <u>door</u><sup>1.389</sup> een <span class='target'>geniale</span> <u>vervalser</u><sup>33.962</sup> <u>uit</u><sup>1.7</sup> de 19de <u>eeuw</u><sup>4.681</sup> <small>? Morgen woensdag 26 juni om 18.30 uur nodigt de Koninklijke Geschied- en Oudheidkundige Kring</small>	yes
geniaal/adj/parool_19990713_113/127	20.1859737700253	17.283061462885	2	geniaal	parool	Netherlands	popular	Parker/name;ben/verb;virtuositeit/noun;improvisator/noun;in/prep	<small>iedere noot ervan uit mijn hoofd ken . Maar op dat eiland kan ik niet</small> zonder . <u>Parker</u><sup>6.227</sup> <u>was</u><sup>342.896</sup> een <span class='target'>geniale</span> <u>improvisator</u><sup>29.153</sup> wiens <u>virtuositeit</u><sup>3.91</sup> geheel <u>in</u><sup>86.105</sup> <small>dienst stond van de muziek . " 2 . Miles Davis Milestones " Deze plaat</small>	yes
briljant/adj/nrc_handelsblad_20020926_10/212	-29.2637322171054	-31.8077248515817	1	briljant	nrc_handelsblad	Netherlands	quality	onverdiend/adj;opdracht/noun;aan/prep;kan/verb;hoe/adj;architect/noun	<small>met de voorgenomen uitbreiding . Hoe kun je nu klagen als je zo plotseling en</small> <u>onverdiend</u><sup>1.586</sup> een <u>opdracht</u><sup>2.766</sup> <u>aan</u><sup>69.868</sup> een <span class='target'>briljant</span> <u>architect</u><sup>8.792</sup> afbreekt ? <u>Hoe</u><sup>38.286</sup> <u>kan</u><sup>38.579</sup> <small>het dat de gemeente een plan bestekklaar laat maken terwijl zij van plan is de</small>	yes
geniaal/adj/algemeen_dagblad_20000527_80/177	39.6598691038904	29.6869109688451	2	geniaal	algemeen_dagblad	Netherlands	popular	opstopping/noun;van/prep;onderweg/adj;hoofdrol/noun;Cleese/name;ben/verb;John/name;van/prep	<small>punctueel schoolhoofd draait door als hij een belangrijk congres dreigt te zullen missen als gevolg</small> <u>van</u><sup>4.05</sup> <u>opstoppingen</u><sup>4.455</sup> <u>onderweg</u><sup>1.243</sup> . Een <span class='target'>geniale</span> <u>hoofdrol</u><sup>2.88</sup> <u>van</u><sup>4.05</sup> <u>John</u><sup>12.094</sup> <u>Cleese</u><sup>4.331</sup> <u>is</u><sup>342.896</sup> <small>amper voldoende om het trage tempo van deze komedie te compenseren . 21.30 Scarface Veronica</small>	yes
geniaal/adj/parool_19990624_31/78	3.36179757035408	1.57472615479649	1	geniaal	parool	Netherlands	popular	Rolls/name;van/prep;Royce/name;niet/adv;alleen/adv	<small>tweeduizend woorden . En dan die twee R-en van Rekening Rijden , gebaseerd op het</small> logo <u>van</u><sup>4.05</sup> <u>Rolls</u><sup>4.32</sup> <u>Royce</u><sup>4.469</sup> . <span class='target'>Geniaal</span> . En <u>niet</u><sup>12.341</sup> <u>alleen</u><sup>1.417</sup> de <small>gelaatsuitdrukking van minister Netelenbos van Verkeer en Waterstaat spreekt boekdelen , maar ook wat ze</small>	yes
briljant/adj/nrc_handelsblad_20010314_76/312	8.43066129574947	-11.0501255041403	2	briljant	nrc_handelsblad	Netherlands	quality	heb/verb;Badly/name;Boy/name;Drawn/name;moment/noun	<small>of good fun ' dood sloeg tussen de slordig spelende muzikanten op het podium .</small> <u>Badly</u><sup>5.943</sup> <u>Drawn</u><sup>5.798</sup> <u>Boy</u><sup>7.328</sup> <u>heeft</u><sup>4.339</sup> zijn <span class='target'>briljante</span> <u>momenten</u><sup>94.032</sup> , zoals hij zonder <small>veel begeleiding liet horen in The Shining , een subtiel nummer dat deed verlangen naar</small>	yes
briljant/adj/het_laatste_nieuws_20030125_01_545/150	37.4827068286187	12.7014983019964	2	briljant	het_laatste_nieuws	Belgium	popular	voor/prep;technologie_aandeel/noun;vooruitzicht/noun;niet/adv;ben/verb	<small>met een forse discount noteert . Toch vindt Degroof een voorzichtigere houding gerechtvaardigd omdat de</small> <u>vooruitzichten</u><sup>7.236</sup> <u>voor</u><sup>18.664</sup> de <u>technologieaandelen</u><sup>1.917</sup> <u>niet</u><sup>5.714</sup> <span class='target'>briljant</span> <u>zijn</u><sup>336.212</sup> . * KBC Securities <small>houdt het advies voor het biotechbedrijf Innogenetics op andapos; opbouwen andapos; . Volgens mediaberichten zou</small>	no
briljant/adj/parool_20011224_105/229	32.6402042241262	20.7715398675139	2	briljant	parool	Netherlands	popular	ben/verb;origineel/noun;roem/noun;analyse/noun;fenomeen/noun	<small>hun idolen , wat resulteert in een videoclip die bijna een kopie is van het</small> <u>origineel</u><sup>6.983</sup> , <u>is</u><sup>336.212</sup> eigenlijk een <span class='target'>briljante</span> <u>analyse</u><sup>61.523</sup> van het <u>fenomeen</u><sup>4.737</sup> <u>roem</u><sup>5.647</sup> <small>. En dan zijn er nog de bezoeken aan huizen van de sterren van MTV</small>	yes
briljant/adj/volkskrant_20040503_77/177	45.7391072387266	33.2829339130783	2	briljant	volkskrant	Netherlands	quality	mislukkeling/noun;ben/verb;niet/adv;	<small>met haar wanhopige liefde voor de dorpsdokter , hij in de wetenschap dat hij een</small> <u>mislukkeling</u><sup>5.217</sup> <u>is</u><sup>336.212</sup> . <u>Niet</u><sup>5.714</sup> de <span class='target'>briljante</span> broer die zijn drie zusters <small>zo graag hadden gezien . Zijn huwelijk is stuk gelopen , hij heeft de verloedering</small>	yes
geniaal/adj/parool_19990914_82/169	36.4606357730654	29.2948755715082	2	geniaal	parool	Netherlands	popular	lied_DIM/noun;ben/verb;top_pop/noun	<small>. Ik heb het gevoel dat ze altijd fris blijven . Gewoon de gekte in</small> de <u>liedjes</u><sup>30.642</sup> : dit <u>is</u><sup>342.896</sup> <span class='target'>geniale</span> <u>top-pop</u><sup>11.776</sup> . " 3 . <small>Otis Redding The Best of Otis Redding " De manier waarop Otis Redding zingt ,</small>	yes
briljant/adj/het_nieuwsblad_19990607_01_154/50	-16.8387001672938	-7.6208606675996	2	briljant	het_nieuwsblad	Belgium	popular	het/noun;vreugde/noun;in/prep;word/verb;er/adv;paar/noun	<small>Let Slegers de vijfenzestigste verjaardag van hun huwelijk . Alle bewoners van het tehuis mochten</small> <u>in</u><sup>63.223</sup> de <u>vreugde</u><sup>3.206</sup> van <u>het</u><sup>4.926</sup> <span class='target'>briljanten</span> <u>paar</u><sup>25.677</sup> delen . <u>Er</u><sup>68.926</sup> <u>werd</u><sup>81.253</sup> <small>'s namiddags een dankmis opgedragen , gevolgd door een rijkbesproeide receptie waar burgemeester Kris Van</small>	no
briljant/adj/het_nieuwsblad_20030902_01_483/48	-57.2936422175459	16.9380010500171	4	briljant	het_nieuwsblad	Belgium	popular	huldig/verb;voor/prep;Oudenaardse/adj;jubilarissen/noun;Volkegem/name;huwelijk/noun	<small>, en Agnes Larno , in maart 1914 in Volkegem geboren , werden in het</small> <u>Oudenaardse</u><sup>1.777</sup> stadhuis <u>gehuldigd</u><sup>2.682</sup> <u>voor</u><sup>18.664</sup> hun <span class='target'>briljanten</span> <u>huwelijk</u><sup>15.104</sup> . <u>VOLKEGEM</u><sup>3.991</sup> De <u>jubilarissen</u><sup>118.304</sup> <small>huwden op 9 augustus 1938 in Volkegem . Zij wonen er nog altijd , aan</small>	no
geniaal/adj/het_nieuwsblad_19991218_01_107/36	19.6274435662431	34.7979039122924	2	geniaal	het_nieuwsblad	Belgium	popular	auto/noun;plaats/noun;er/adv	<small>ZafiraType : 1.8 Comfort Prijs : 731.500 frank Winnaarskwaliteiten : bekend merk , goed imago</small> , ruime <u>auto</u><sup>2.279</sup> en het <span class='target'>geniale</span> Flex-stoelensysteem , waardoor <u>er</u><sup>22.133</sup> <u>plaats</u><sup>5.726</sup> <small>is voor zeven . Zo luidde het unanieme oordeel van de vijftig gezinnen en de</small>	yes
briljant/adj/het_laatste_nieuws_20030913_01_8/128	-57.4619896581207	18.4153833810686	4	briljant	het_laatste_nieuws	Belgium	popular	er/noun;bij/prep;zondag/noun;huwelijks_verjaar_dag/noun;jubilarissen/noun	<small>Intussen hebben we ook acht kleinkinderen en drie achterkleinkinderen . andquot; Al dat nageslacht was</small> <u>er</u><sup>16.22</sup> <u>zondag</u><sup>7.118</sup> <u>bij</u><sup>11.356</sup> om de <span class='target'>briljanten</span> <u>huwelijksverjaardag</u><sup>166.089</sup> van de <u>jubilarissen</u><sup>118.304</sup> te <small>vieren . Net als enkele leden van de Guido Gezellekring , waarvan Jozefien en Marcel</small>	no
briljant/adj/algemeen_dagblad_20000202_113/50	-0.979520538021743	-30.7763006548483	2	briljant	algemeen_dagblad	Netherlands	popular	ben/verb;film/noun;bizar/adj;verhaal/noun;wending/noun;met/prep	<small>Harvey Keitel ( Jane Campion ) Oordeel : 9 " Ik heb genoten van deze</small> <u>film</u><sup>212.946</sup> . Het <u>was</u><sup>336.212</sup> een <span class='target'>briljant</span> <u>verhaal</u><sup>27.341</sup> <u>met</u><sup>88.375</sup> <u>bizarre</u><sup>6.991</sup> <u>wendingen</u><sup>5.832</sup> . <small>Kate Winslet speelt een jonge , sterke vrouw die precies weet wat ze doet ,</small>	yes
briljant/adj/parool_19991102_6/71	-43.8953733252015	8.17684126556739	1	briljant	parool	Netherlands	popular	jaar/noun;Size/name;geleden/adj;dance/noun;in/prep;Brits/adj	<small>Krust is lid van het collectief Reprazent uit Bristol , dat onder leiding van Roni</small> <u>Size</u><sup>5.179</sup> twee <u>jaar</u><sup>47.203</sup> <u>geleden</u><sup>8.721</sup> het <span class='target'>briljante</span> , <u>in</u><sup>63.223</sup> de <u>Britse</u><sup>1.853</sup> <u>dance</u><sup>1.638</sup> <small>grensverleggende album New forms maakte . Waar Roni Size zich toelegt op energieke funky drum</small>	yes
briljant/adj/parool_20040401_122/71	5.4464799235991	-32.666779421901	2	briljant	parool	Netherlands	popular	briljant/adj;simpel/adj;beschrijving/noun;ben/verb;goed/adj	<small>ontsnapt . De manier waarop wil ik niet verklappen , maar die is even simpel</small> als <u>briljant</u><sup>338.031</sup> . <u>Simpel</u><sup>46.388</sup> en <span class='target'>briljant</span> <u>is</u><sup>336.212</sup> ook een <u>goede</u><sup>2.47</sup> <u>beschrijving</u><sup>7.429</sup> <small>van de sympathiekste crimineel uit de geschiedenis van de misdaadliteratuur . Serge is eigenlijk een</small>	yes
geniaal/adj/algemeen_dagblad_19991206_94/985	-10.4068247945198	11.6395629526524	1	geniaal	algemeen_dagblad	Netherlands	popular	Galen/name;in/prep;voetballer/noun	<small>heeft hij genoten . Niet van zijn eigen ploeg , maar van AZ-speler Barry van</small> <u>Galen</u><sup>8.696</sup> . " Wat een <span class='target'>geniale</span> <u>voetballer</u><sup>184.985</sup> . Die kan <u>in</u><sup>86.105</sup> <small>elk team zo mee . "</small>	yes
geniaal/adj/volkskrant_19991208_14/199	-43.9155679449719	3.52212683642651	1	geniaal	volkskrant	Netherlands	quality	lijk/verb;hulp/noun;huishouding/noun;in/prep;zet_in/verb	<small>terwijl de draadloze DC06 gewillig de kamer stofzuigt . Geen omkijken naar . De machinale</small> <u>hulp</u><sup>1.515</sup> <u>in</u><sup>86.105</sup> de <u>huishouding</u><sup>3.89</sup> <u>lijkt</u><sup>6.919</sup> <span class='target'>geniaal</span> . Je <u>zet</u><sup>1.574</sup> hem in <small>de kamer , drukt op een knopje en de rest gaat vanzelf . De DC06</small>	no
briljant/adj/nrc_handelsblad_20001011_40/424	-2.26853086200077	-29.3897949762707	2	briljant	nrc_handelsblad	Netherlands	quality	film/noun;Scorcese/name;vorm/noun;ben/verb	<small>had verloren ' : een bijna onaanraakbare schoonheid en een brutale zinnelijkheid . Er is</small> <u>Scorcese</u><sup>6.883</sup> verweten dat de <u>film</u><sup>212.946</sup> <span class='target'>briljant</span> van <u>vorm</u><sup>3.481</sup> <u>is</u><sup>336.212</sup> - terecht <small>- maar leeg naar inhoud . Het ligt toch anders . De wanhopig-vergeefse gesprekken tussen</small>	yes
briljant/adj/nrc_handelsblad_20000512_67/133	28.9325028388711	0.0703093542260462	2	briljant	nrc_handelsblad	Netherlands	quality	vind/verb;criticus/noun;vooral/adv;ander/adj;vind/verb	<small>toe bekend van zijn scenario voor de omstreden film Kids . Gummo is walgelijk ,</small> <u>vonden</u><sup>52.96</sup> veel Amerikaanse <u>critici</u><sup>5.263</sup> . <span class='target'>Briljant</span> , <u>vonden</u><sup>52.96</sup> <u>andere</u><sup>11.151</sup> , <u>vooral</u><sup>10.18</sup> <small>Europese critici . Dat Gummo de Nederlandse bioscoop haalde , was te danken aan de</small>	yes
geniaal/adj/parool_19991020_19/51	-31.4327053626197	-19.946843516812	3	geniaal	parool	Netherlands	popular	iets/noun;middel/noun;met/prep;bezig/adj	<small>zelfs bij een gigant als bassist Charlie Haden vragen wij ons wel eens af of</small> hij <u>met</u><sup>6.675</sup> minieme <u>middelen</u><sup>1.057</sup> <u>iets</u><sup>10.561</sup> <span class='target'>geniaals</span> ten gehore brengt of <u>bezig</u><sup>1.47</sup> <small>is staande in slaap te vallen . Gitarist Jim Hall is eveneens een moeilijk geval</small>	yes
briljant/adj/het_nieuwsblad_20010116_01_565/70	-57.275702829084	15.393865966849	4	briljant	het_nieuwsblad	Belgium	popular	politicus/noun;jubilarissen/noun;met/prep	<small>dat Julia schepen Mia Eeckhout vroeg : " Is dat een gifte , madam ?</small> " toen de <u>politica</u><sup>44.727</sup> de <span class='target'>briljanten</span> <u>jubilarissen</u><sup>118.304</sup> een schaal <u>met</u><sup>88.375</sup> het <small>gemeentelijk wapenschild aanreikte . WIELSBEKE , Gustaaf De Clerck en Julia Vandekerckhove trouwden op 7</small>	no
geniaal/adj/nrc_handelsblad_20020517_4586/31	-9.73751770366996	21.2843452155819	2	geniaal	nrc_handelsblad	Netherlands	quality	ongehuwd/adj;skater/noun;computer_programmeur/noun;bedrog/noun	<small>lesbische liefde , biseksuele ervaringen , drugs , drank , zwangerschappen , moeizame vader-zoonverhoudingen ,</small> <u>ongehuwde</u><sup>3.139</sup> moeders , <u>skaters</u><sup>2.804</sup> , <span class='target'>geniale</span> <u>computerprogrammeurs</u><sup>15.617</sup> , zakelijk <u>bedrog</u><sup>2.036</sup> , <small>vriendschap , ontrouw en wat al niet .</small>	yes
geniaal/adj/algemeen_dagblad_20040303_27/207	22.6000725577614	-7.33230688626682	2	geniaal	algemeen_dagblad	Netherlands	popular	gemeente/noun;ronduit/adv;lelijk/adj	<small>te laat komt opdagen . Naar verwachting komt het systeem nog dit jaar ook in</small> andere <u>gemeenten</u><sup>10.962</sup> beschikbaar . Tussen <span class='target'>geniaal</span> en <u>ronduit</u><sup>91.227</sup> <u>lelijk</u><sup>2.031</sup> . De <small>reacties van Duitse critici op de door Rem Koolhaas ontworpen Nederlandse ambassade lopen sterk uiteen</small>	yes
briljant/adj/het_laatste_nieuws_20040828_01_219/13	-58.3309020386129	33.3169106699765	4	briljant	het_laatste_nieuws	Belgium	popular	Jean/name;Jeannine/name;vier/verb;jubileum/noun;familiekring/noun;Jean/name;in/prep;Westende/name	<small>Jean en Jeannine vieren</small> <u>Jean</u><sup>16.151</sup> en <u>Jeannine</u><sup>2.677</sup> <u>vieren</u><sup>295.914</sup> <span class='target'>briljanten</span> <u>jubileum</u><sup>148.083</sup> <u>in</u><sup>63.223</sup> <u>familiekring</u><sup>26.767</sup> <u>Westende</u><sup>5.24</sup> <u>Jean</u><sup>16.151</sup> <small>Demoulin en Jeannine Fontaine uit Westende vierden hun briljanten huwelijksjubileum . Jean werd geboren op</small>	no
briljant/adj/algemeen_dagblad_20040527_107/88	-20.7198421749009	17.3366679419825	1	briljant	algemeen_dagblad	Netherlands	popular	heb/verb;groot/adj;voor/prep;heb/verb;auto_sport/noun;technicus/noun	<small>te geven . Alle veranderingen heeft de Italiaan aan zijn oog zien voorbijtrekken . Piola</small> <u>heeft</u><sup>4.339</sup> <u>groot</u><sup>25.315</sup> respect <u>voor</u><sup>18.664</sup> de <span class='target'>briljante</span> <u>technici</u><sup>32.67</sup> die de <u>autosport</u><sup>1.787</sup> <u>heeft</u><sup>4.339</sup> <small>voortgebracht , zoals Colin Chapman ( Lotus ) , Rory Byrne ( de ontwerper van</small>	yes
